<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;1;28/04/21;141000;3583.0400000;3583.2700000;3582.7300000;3583.1000000;90280391
IMOEX;1;28/04/21;141100;3583.4100000;3583.4800000;3582.9200000;3583.1100000;170426562
IMOEX;1;28/04/21;141200;3583.2500000;3583.3000000;3582.5000000;3583.1200000;126330466
IMOEX;1;28/04/21;141300;3582.9300000;3583.0000000;3581.7400000;3582.6300000;100195962
IMOEX;1;28/04/21;141400;3582.7300000;3583.0600000;3581.6300000;3582.2200000;150205661
IMOEX;1;28/04/21;141500;3582.5500000;3583.3200000;3582.4600000;3583.1300000;149517312
IMOEX;1;28/04/21;141600;3583.0900000;3583.3200000;3582.8000000;3583.1700000;161609279
IMOEX;1;28/04/21;141700;3583.1000000;3583.1000000;3582.8000000;3582.8700000;149922592
IMOEX;1;28/04/21;141800;3582.7700000;3582.9800000;3581.7600000;3582.5400000;181503682
IMOEX;1;28/04/21;141900;3582.5700000;3582.5700000;3580.6200000;3580.8700000;115368547
IMOEX;1;28/04/21;142000;3580.8800000;3582.6600000;3580.8800000;3582.5400000;121260021
IMOEX;1;28/04/21;142100;3582.7100000;3583.4500000;3582.7100000;3583.4300000;125548184
IMOEX;1;28/04/21;142200;3583.5600000;3583.5600000;3582.1700000;3582.3500000;139616374
IMOEX;1;28/04/21;142300;3582.2100000;3583.0300000;3581.9600000;3583.0300000;108045913
IMOEX;1;28/04/21;142400;3581.8800000;3582.8000000;3581.8800000;3582.8000000;94562393
IMOEX;1;28/04/21;142500;3582.8300000;3583.4100000;3582.5800000;3583.2000000;85274142
IMOEX;1;28/04/21;142600;3583.5100000;3583.5100000;3582.1600000;3583.0200000;77082684
IMOEX;1;28/04/21;142700;3583.2800000;3583.6700000;3582.9700000;3583.5400000;79423531
IMOEX;1;28/04/21;142800;3583.4400000;3583.4500000;3582.4600000;3582.6200000;87558672
IMOEX;1;28/04/21;142900;3582.8600000;3582.8600000;3581.1300000;3581.1300000;168285687
IMOEX;1;28/04/21;143000;3581.0100000;3581.0200000;3580.3900000;3580.9600000;353418591
IMOEX;1;28/04/21;143100;3580.9900000;3581.5100000;3578.4900000;3579.4600000;236034528
IMOEX;1;28/04/21;143200;3579.0500000;3580.0900000;3579.0500000;3580.0900000;103224570
IMOEX;1;28/04/21;143300;3580.1800000;3580.7400000;3580.1400000;3580.4300000;92097277
IMOEX;1;28/04/21;143400;3580.5400000;3580.6900000;3579.7800000;3580.6900000;193607523
IMOEX;1;28/04/21;143500;3580.6900000;3581.2800000;3580.5400000;3581.2800000;248627329
IMOEX;1;28/04/21;143600;3581.3100000;3581.4900000;3580.4300000;3580.4300000;140811614
IMOEX;1;28/04/21;143700;3580.6700000;3580.6700000;3578.4800000;3578.7000000;183020721
IMOEX;1;28/04/21;143800;3578.7400000;3579.3400000;3578.6400000;3579.1900000;115484933
IMOEX;1;28/04/21;143900;3579.1300000;3579.4300000;3578.8700000;3578.8700000;94204750
IMOEX;1;28/04/21;144000;3578.8600000;3579.1600000;3578.3300000;3578.3300000;114801750
IMOEX;1;28/04/21;144100;3578.5200000;3578.7600000;3578.2300000;3578.7600000;73251415
IMOEX;1;28/04/21;144200;3578.7100000;3578.8400000;3576.5000000;3576.5000000;226559599
IMOEX;1;28/04/21;144300;3576.0200000;3576.0200000;3574.6300000;3575.4600000;340853338
IMOEX;1;28/04/21;144400;3575.6100000;3576.0900000;3575.4800000;3575.9000000;121761840
IMOEX;1;28/04/21;144500;3576.1000000;3576.8300000;3575.8000000;3576.3800000;92690634
IMOEX;1;28/04/21;144600;3576.0900000;3576.0900000;3573.9800000;3574.9100000;248071075
IMOEX;1;28/04/21;144700;3575.3300000;3576.3600000;3575.3300000;3576.1300000;137339723
IMOEX;1;28/04/21;144800;3576.0300000;3576.8800000;3576.0300000;3576.8800000;109655631
IMOEX;1;28/04/21;144900;3576.8100000;3576.8200000;3575.6200000;3575.9500000;111724348
IMOEX;1;28/04/21;145000;3575.8500000;3575.8500000;3573.8600000;3574.3400000;236348927
IMOEX;1;28/04/21;145100;3574.4400000;3575.2600000;3574.4400000;3575.0600000;303871108
IMOEX;1;28/04/21;145200;3574.9700000;3575.4800000;3574.7800000;3575.3400000;183798514
IMOEX;1;28/04/21;145300;3575.2600000;3575.2600000;3573.9800000;3573.9800000;122718831
IMOEX;1;28/04/21;145400;3574.1200000;3575.2400000;3573.8300000;3575.2400000;91935930
IMOEX;1;28/04/21;145500;3575.2300000;3575.2300000;3569.9800000;3569.9800000;416324916
IMOEX;1;28/04/21;145600;3570.0400000;3571.9900000;3570.0400000;3571.3800000;111750630
IMOEX;1;28/04/21;145700;3571.4900000;3572.3300000;3570.1400000;3570.7900000;184561368
IMOEX;1;28/04/21;145800;3571.0500000;3572.1900000;3570.8900000;3572.1900000;220233225
IMOEX;1;28/04/21;145900;3571.5400000;3572.5500000;3571.3000000;3571.9600000;124656741
IMOEX;1;28/04/21;150000;3572.1000000;3572.1000000;3569.2900000;3570.7400000;401842884
IMOEX;1;28/04/21;150100;3570.7800000;3570.7800000;3569.3200000;3570.2200000;234473094
IMOEX;1;28/04/21;150200;3570.3100000;3571.3600000;3570.1100000;3571.3600000;69876308
IMOEX;1;28/04/21;150300;3571.1900000;3572.1400000;3571.0300000;3572.1400000;100341527
IMOEX;1;28/04/21;150400;3572.1300000;3572.4300000;3570.8300000;3570.8300000;95349522
IMOEX;1;28/04/21;150500;3571.1400000;3572.0700000;3570.3700000;3570.3700000;200505262
IMOEX;1;28/04/21;150600;3570.6900000;3571.2300000;3569.3500000;3569.9600000;160606187
IMOEX;1;28/04/21;150700;3569.9500000;3570.1800000;3568.9100000;3569.8700000;116210029
IMOEX;1;28/04/21;150800;3569.8400000;3570.6700000;3569.2100000;3569.8700000;96274981
IMOEX;1;28/04/21;150900;3570.1500000;3571.8400000;3570.1500000;3571.8000000;133476114
IMOEX;1;28/04/21;151000;3571.6900000;3571.6900000;3571.0400000;3571.0400000;129119871
IMOEX;1;28/04/21;151100;3570.9900000;3571.1700000;3568.9000000;3569.8800000;348836377
IMOEX;1;28/04/21;151200;3569.7500000;3570.0100000;3569.4600000;3569.4600000;190672726
IMOEX;1;28/04/21;151300;3569.5400000;3570.0000000;3569.0900000;3570.0000000;180863087
IMOEX;1;28/04/21;151400;3569.9000000;3570.1400000;3569.7700000;3570.1400000;129732100
IMOEX;1;28/04/21;151500;3570.0900000;3570.5400000;3569.2600000;3569.4900000;181265213
IMOEX;1;28/04/21;151600;3569.4100000;3569.5100000;3567.4200000;3568.0000000;174374845
IMOEX;1;28/04/21;151700;3567.9300000;3568.6500000;3567.5600000;3568.6500000;253307910
IMOEX;1;28/04/21;151800;3568.4900000;3568.5300000;3565.9500000;3566.9600000;387500639
IMOEX;1;28/04/21;151900;3566.5400000;3566.5400000;3565.8400000;3566.0500000;141343413
IMOEX;1;28/04/21;152000;3566.8200000;3567.9100000;3566.8200000;3567.3700000;261066172
IMOEX;1;28/04/21;152100;3567.5300000;3568.5300000;3567.0500000;3567.3900000;134921089
IMOEX;1;28/04/21;152200;3567.7600000;3567.7600000;3565.3400000;3566.2400000;215115746
IMOEX;1;28/04/21;152300;3564.9000000;3564.9000000;3561.8300000;3561.9200000;727126168
IMOEX;1;28/04/21;152400;3561.6200000;3561.8600000;3560.0700000;3560.3400000;605072628
IMOEX;1;28/04/21;152500;3560.0400000;3561.5300000;3560.0400000;3560.4000000;228062378
IMOEX;1;28/04/21;152600;3560.8900000;3562.7700000;3560.8700000;3562.7700000;180756693
IMOEX;1;28/04/21;152700;3562.8300000;3562.8300000;3560.2800000;3561.1600000;168004980
IMOEX;1;28/04/21;152800;3561.1500000;3561.9000000;3560.1500000;3561.3300000;193920504
IMOEX;1;28/04/21;152900;3561.2700000;3561.6900000;3561.2100000;3561.4400000;325084580
IMOEX;1;28/04/21;153000;3561.1700000;3561.3100000;3560.3000000;3561.3100000;269930255
IMOEX;1;28/04/21;153100;3561.3500000;3561.3500000;3558.5900000;3559.2000000;875785449
IMOEX;1;28/04/21;153200;3559.2700000;3560.4800000;3559.2700000;3560.2200000;311691615
IMOEX;1;28/04/21;153300;3560.6300000;3560.8800000;3560.1500000;3560.2100000;128518909
IMOEX;1;28/04/21;153400;3560.3400000;3561.5600000;3560.1300000;3561.5600000;155626561
IMOEX;1;28/04/21;153500;3561.2200000;3561.9900000;3561.2200000;3561.9900000;155395412
IMOEX;1;28/04/21;153600;3561.9000000;3562.0700000;3561.3600000;3561.5900000;161399468
IMOEX;1;28/04/21;153700;3561.8000000;3562.4200000;3561.5300000;3562.4200000;155704099
IMOEX;1;28/04/21;153800;3562.0000000;3563.4800000;3562.0000000;3563.4800000;262271757
IMOEX;1;28/04/21;153900;3563.0500000;3563.5100000;3562.8400000;3563.1700000;166777272
IMOEX;1;28/04/21;154000;3562.9900000;3563.7300000;3562.7600000;3563.7300000;258078939
IMOEX;1;28/04/21;154100;3563.4900000;3564.6400000;3562.9800000;3564.5500000;150869818
IMOEX;1;28/04/21;154200;3564.3000000;3564.4800000;3563.3500000;3563.3500000;159175840
IMOEX;1;28/04/21;154300;3563.7500000;3564.5500000;3563.7500000;3564.3700000;190234361
IMOEX;1;28/04/21;154400;3564.4500000;3567.6200000;3564.4500000;3567.6200000;318125157
IMOEX;1;28/04/21;154500;3567.5400000;3567.9200000;3567.0000000;3567.1600000;187152550
IMOEX;1;28/04/21;154600;3566.8400000;3566.9000000;3566.2700000;3566.5300000;131327671
IMOEX;1;28/04/21;154700;3566.6300000;3567.8600000;3566.6300000;3567.8200000;102906131
IMOEX;1;28/04/21;154800;3567.5800000;3571.0400000;3567.4600000;3570.5100000;271872562
IMOEX;1;28/04/21;154900;3570.1500000;3570.4100000;3569.8100000;3569.9400000;190123509
IMOEX;1;28/04/21;155000;3569.8500000;3570.7700000;3569.6500000;3570.7700000;260097514
IMOEX;1;28/04/21;155100;3570.7800000;3572.9500000;3570.7800000;3572.4000000;276626912
IMOEX;1;28/04/21;155200;3572.8400000;3572.8400000;3570.8900000;3571.0100000;216995310
IMOEX;1;28/04/21;155300;3570.8700000;3571.6900000;3570.6600000;3571.4900000;92599269
IMOEX;1;28/04/21;155400;3571.2300000;3571.4900000;3570.8700000;3571.0900000;112490811
IMOEX;1;28/04/21;155500;3570.9600000;3571.0800000;3570.6500000;3571.0800000;225622466
IMOEX;1;28/04/21;155600;3570.8000000;3571.8900000;3570.8000000;3571.4600000;179710580
IMOEX;1;28/04/21;155700;3571.3600000;3575.6200000;3571.3400000;3575.2800000;572391816
IMOEX;1;28/04/21;155800;3574.9800000;3575.4200000;3574.7500000;3575.0800000;324941708
IMOEX;1;28/04/21;155900;3574.9200000;3577.1300000;3574.9200000;3577.1300000;359968407
IMOEX;1;28/04/21;160000;3577.3100000;3580.2800000;3577.3100000;3579.1800000;533106345
IMOEX;1;28/04/21;160100;3582.4300000;3582.5400000;3580.5200000;3581.2300000;359652747
IMOEX;1;28/04/21;160200;3581.1200000;3583.0600000;3580.8800000;3580.9500000;381127294
IMOEX;1;28/04/21;160300;3580.7300000;3582.0500000;3580.0800000;3580.0800000;128955618
IMOEX;1;28/04/21;160400;3579.8400000;3581.3300000;3579.6600000;3580.1800000;118317006
IMOEX;1;28/04/21;160500;3580.0300000;3580.6800000;3579.8100000;3579.8400000;140876905
IMOEX;1;28/04/21;160600;3579.9000000;3581.7200000;3579.9000000;3580.8800000;123329145
IMOEX;1;28/04/21;160700;3580.9700000;3580.9700000;3579.5600000;3579.5600000;96072493
IMOEX;1;28/04/21;160800;3579.4300000;3579.8100000;3578.9600000;3579.3400000;126521742
IMOEX;1;28/04/21;160900;3579.3200000;3579.5600000;3578.2100000;3578.3400000;178456434
IMOEX;1;28/04/21;161000;3578.0500000;3579.0300000;3577.8200000;3578.4000000;152773945
IMOEX;1;28/04/21;161100;3578.4200000;3579.0100000;3577.9000000;3579.0100000;108063338
IMOEX;1;28/04/21;161200;3578.7500000;3579.9300000;3578.2100000;3579.9300000;92722413
IMOEX;1;28/04/21;161300;3579.7700000;3579.7700000;3578.1500000;3578.3500000;109081336
IMOEX;1;28/04/21;161400;3578.2500000;3578.6100000;3577.5700000;3577.8200000;95110032
IMOEX;1;28/04/21;161500;3577.3900000;3577.7400000;3577.0400000;3577.5000000;118759764
IMOEX;1;28/04/21;161600;3577.2200000;3577.6100000;3577.2200000;3577.4400000;93994428
IMOEX;1;28/04/21;161700;3576.9700000;3580.0000000;3576.5000000;3579.9900000;246605745
IMOEX;1;28/04/21;161800;3579.3400000;3579.3400000;3578.2200000;3578.8000000;114576018
IMOEX;1;28/04/21;161900;3578.6000000;3578.7800000;3576.9600000;3577.3700000;97637440
IMOEX;1;28/04/21;162000;3577.6700000;3579.2700000;3577.6700000;3579.1800000;115248419
IMOEX;1;28/04/21;162100;3579.3000000;3580.5400000;3579.3000000;3580.3200000;136744295
IMOEX;1;28/04/21;162200;3579.2100000;3580.0100000;3578.4000000;3578.4000000;116027459
IMOEX;1;28/04/21;162300;3578.4100000;3578.4300000;3576.9300000;3576.9300000;160145519
IMOEX;1;28/04/21;162400;3577.3800000;3578.3700000;3577.1100000;3577.1100000;113160516
IMOEX;1;28/04/21;162500;3577.2300000;3577.4200000;3576.3700000;3577.3500000;103778127
IMOEX;1;28/04/21;162600;3577.3100000;3577.6500000;3576.5800000;3577.5700000;129715291
IMOEX;1;28/04/21;162700;3577.7100000;3577.7400000;3577.1800000;3577.7400000;85094621
IMOEX;1;28/04/21;162800;3577.7000000;3578.7400000;3577.1200000;3578.7400000;152639840
IMOEX;1;28/04/21;162900;3578.8800000;3578.9700000;3577.5000000;3578.9300000;212386010
IMOEX;1;28/04/21;163000;3579.9600000;3579.9900000;3579.4700000;3579.5900000;86878106
IMOEX;1;28/04/21;163100;3579.4100000;3580.8800000;3579.4100000;3580.8600000;289562328
IMOEX;1;28/04/21;163200;3581.3400000;3581.5100000;3580.0400000;3581.4400000;263499250
IMOEX;1;28/04/21;163300;3582.1000000;3582.1000000;3580.4800000;3580.5400000;148418832
IMOEX;1;28/04/21;163400;3580.9400000;3581.1600000;3580.0700000;3580.3500000;208591204
IMOEX;1;28/04/21;163500;3580.0600000;3581.7400000;3579.7200000;3580.8900000;240662403
IMOEX;1;28/04/21;163600;3580.6300000;3582.2800000;3580.6300000;3582.2500000;158995937
IMOEX;1;28/04/21;163700;3582.4900000;3583.4500000;3581.9700000;3583.2500000;195583246
IMOEX;1;28/04/21;163800;3583.4100000;3583.7600000;3582.9100000;3583.4900000;179983217
IMOEX;1;28/04/21;163900;3583.6300000;3584.0600000;3582.8300000;3583.8100000;274159689
IMOEX;1;28/04/21;164000;3583.4800000;3583.4800000;3582.7600000;3582.7600000;233250470
IMOEX;1;28/04/21;164100;3582.7200000;3583.5100000;3582.2700000;3583.0500000;137708810
IMOEX;1;28/04/21;164200;3583.3200000;3583.5500000;3582.1800000;3582.6100000;109977190
IMOEX;1;28/04/21;164300;3582.2300000;3584.9400000;3582.2300000;3584.2400000;401618843
IMOEX;1;28/04/21;164400;3583.8800000;3584.5600000;3583.2600000;3583.3600000;248732423
IMOEX;1;28/04/21;164500;3583.0100000;3584.3600000;3583.0100000;3583.6800000;238873942
IMOEX;1;28/04/21;164600;3583.6400000;3585.7800000;3583.6400000;3585.5800000;257651720
IMOEX;1;28/04/21;164700;3585.3400000;3586.3500000;3585.3400000;3585.9700000;111142620
IMOEX;1;28/04/21;164800;3586.3900000;3586.4600000;3585.2600000;3585.2600000;142486212
IMOEX;1;28/04/21;164900;3585.0600000;3588.9600000;3585.0600000;3588.5000000;334525431
IMOEX;1;28/04/21;165000;3587.6200000;3588.7900000;3587.6200000;3588.7900000;140194139
IMOEX;1;28/04/21;165100;3588.7700000;3589.6300000;3588.7700000;3589.1300000;249964427
IMOEX;1;28/04/21;165200;3588.8300000;3588.9900000;3588.1000000;3588.7600000;115164287
IMOEX;1;28/04/21;165300;3590.1800000;3590.1800000;3589.2200000;3589.2200000;252591040
IMOEX;1;28/04/21;165400;3588.7400000;3590.2000000;3588.7400000;3589.9100000;206591762
IMOEX;1;28/04/21;165500;3590.1100000;3590.9000000;3589.8700000;3589.9700000;143526404
IMOEX;1;28/04/21;165600;3589.8800000;3589.9500000;3588.6500000;3588.6500000;164326427
IMOEX;1;28/04/21;165700;3589.2800000;3589.3300000;3588.4400000;3588.4400000;168433474
IMOEX;1;28/04/21;165800;3588.5500000;3589.6500000;3588.4700000;3589.1700000;169211858
IMOEX;1;28/04/21;165900;3589.0500000;3589.2000000;3588.7600000;3588.9800000;97477852
IMOEX;1;28/04/21;170000;3589.0600000;3590.7300000;3589.0600000;3590.2000000;147540157
IMOEX;1;28/04/21;170100;3589.8300000;3590.7600000;3589.7900000;3590.7600000;196758863
IMOEX;1;28/04/21;170200;3590.3200000;3591.7900000;3590.3200000;3591.6600000;183640091
IMOEX;1;28/04/21;170300;3591.0200000;3591.3000000;3590.2500000;3591.2600000;153044584
IMOEX;1;28/04/21;170400;3591.1500000;3591.4700000;3590.7000000;3590.9200000;129466814
