<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
KMAZ;1;26/04/21;182700;69.7000000;69.9000000;69.7000000;69.9000000;130
KMAZ;1;26/04/21;182900;69.8000000;69.8000000;69.8000000;69.8000000;30
KMAZ;1;26/04/21;183000;69.9000000;69.9000000;69.8000000;69.9000000;70
KMAZ;1;26/04/21;183100;69.8000000;69.9000000;69.8000000;69.8000000;70
KMAZ;1;26/04/21;183200;69.9000000;69.9000000;69.8000000;69.9000000;30
KMAZ;1;26/04/21;183300;69.9000000;69.9000000;69.8000000;69.8000000;30
KMAZ;1;26/04/21;183400;69.8000000;69.9000000;69.8000000;69.9000000;60
KMAZ;1;26/04/21;183500;69.8000000;69.9000000;69.8000000;69.8000000;220
KMAZ;1;26/04/21;183600;69.9000000;69.9000000;69.8000000;69.8000000;70
KMAZ;1;26/04/21;183700;69.9000000;69.9000000;69.8000000;69.9000000;130
KMAZ;1;26/04/21;183800;69.8000000;69.9000000;69.8000000;69.8000000;60
KMAZ;1;26/04/21;183900;69.9000000;69.9000000;69.7000000;69.9000000;180
KMAZ;1;26/04/21;184000;69.7000000;69.7000000;69.7000000;69.7000000;10
KMAZ;1;26/04/21;184600;69.7000000;69.7000000;69.7000000;69.7000000;260
KMAZ;1;27/04/21;100200;69.9000000;69.9000000;69.7000000;69.7000000;30
KMAZ;1;27/04/21;100300;69.7000000;70.0000000;69.7000000;69.8000000;370
KMAZ;1;27/04/21;100400;69.8000000;70.2000000;69.8000000;70.2000000;300
KMAZ;1;27/04/21;100500;69.8000000;69.8000000;69.6000000;69.6000000;290
KMAZ;1;27/04/21;100600;69.7000000;70.0000000;69.6000000;70.0000000;530
KMAZ;1;27/04/21;100700;70.0000000;70.0000000;69.9000000;70.0000000;140
KMAZ;1;27/04/21;100800;70.0000000;70.1000000;70.0000000;70.0000000;940
KMAZ;1;27/04/21;100900;70.0000000;70.1000000;70.0000000;70.1000000;100
KMAZ;1;27/04/21;101000;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;27/04/21;101100;70.0000000;70.2000000;70.0000000;70.0000000;120
KMAZ;1;27/04/21;101200;70.1000000;70.1000000;70.0000000;70.0000000;30
KMAZ;1;27/04/21;101300;70.1000000;70.2000000;70.1000000;70.2000000;230
KMAZ;1;27/04/21;101400;70.1000000;70.2000000;70.1000000;70.2000000;40
KMAZ;1;27/04/21;101500;70.2000000;70.2000000;70.1000000;70.1000000;50
KMAZ;1;27/04/21;101600;70.2000000;70.2000000;70.1000000;70.2000000;70
KMAZ;1;27/04/21;101700;70.1000000;70.2000000;70.0000000;70.2000000;110
KMAZ;1;27/04/21;101800;70.2000000;70.2000000;70.0000000;70.0000000;60
KMAZ;1;27/04/21;101900;70.2000000;70.2000000;70.0000000;70.1000000;280
KMAZ;1;27/04/21;102000;70.0000000;70.1000000;70.0000000;70.0000000;190
KMAZ;1;27/04/21;102100;70.1000000;70.1000000;70.0000000;70.1000000;90
KMAZ;1;27/04/21;102200;70.1000000;70.1000000;70.0000000;70.1000000;170
KMAZ;1;27/04/21;102300;70.1000000;70.1000000;70.1000000;70.1000000;10
KMAZ;1;27/04/21;102400;70.0000000;70.1000000;70.0000000;70.1000000;70
KMAZ;1;27/04/21;102500;70.0000000;70.0000000;70.0000000;70.0000000;50
KMAZ;1;27/04/21;102600;70.0000000;70.1000000;70.0000000;70.1000000;70
KMAZ;1;27/04/21;102700;70.1000000;70.1000000;70.0000000;70.1000000;130
KMAZ;1;27/04/21;102800;70.0000000;70.1000000;70.0000000;70.0000000;150
KMAZ;1;27/04/21;102900;70.0000000;70.1000000;70.0000000;70.1000000;1090
KMAZ;1;27/04/21;103100;70.2000000;70.2000000;70.1000000;70.1000000;30
KMAZ;1;27/04/21;103200;70.2000000;70.2000000;70.1000000;70.1000000;60
KMAZ;1;27/04/21;103300;70.2000000;70.2000000;70.1000000;70.2000000;560
KMAZ;1;27/04/21;103400;70.2000000;70.2000000;70.0000000;70.2000000;240
KMAZ;1;27/04/21;103500;70.2000000;70.2000000;70.1000000;70.1000000;210
KMAZ;1;27/04/21;103700;70.1000000;70.2000000;70.1000000;70.2000000;30
KMAZ;1;27/04/21;103800;70.1000000;70.3000000;70.1000000;70.1000000;340
KMAZ;1;27/04/21;103900;70.3000000;70.3000000;70.2000000;70.2000000;340
KMAZ;1;27/04/21;104000;70.2000000;70.2000000;70.2000000;70.2000000;380
KMAZ;1;27/04/21;104100;70.3000000;70.3000000;70.3000000;70.3000000;220
KMAZ;1;27/04/21;104200;70.3000000;70.3000000;70.2000000;70.2000000;60
KMAZ;1;27/04/21;104300;70.3000000;70.3000000;70.2000000;70.3000000;730
KMAZ;1;27/04/21;104400;70.3000000;70.7000000;70.3000000;70.5000000;4000
KMAZ;1;27/04/21;104500;70.5000000;70.5000000;70.4000000;70.4000000;160
KMAZ;1;27/04/21;104600;70.5000000;70.8000000;70.3000000;70.3000000;1020
KMAZ;1;27/04/21;104700;70.6000000;70.6000000;70.4000000;70.4000000;1010
KMAZ;1;27/04/21;104800;70.4000000;70.4000000;70.3000000;70.3000000;180
KMAZ;1;27/04/21;104900;70.6000000;70.6000000;70.6000000;70.6000000;320
KMAZ;1;27/04/21;105000;70.5000000;70.5000000;70.4000000;70.4000000;60
KMAZ;1;27/04/21;105100;70.7000000;71.2000000;70.7000000;71.2000000;5910
KMAZ;1;27/04/21;105200;71.2000000;71.5000000;71.0000000;71.3000000;4800
KMAZ;1;27/04/21;105300;71.5000000;71.7000000;71.3000000;71.3000000;2760
KMAZ;1;27/04/21;105400;71.4000000;71.7000000;71.1000000;71.4000000;2100
KMAZ;1;27/04/21;105500;71.7000000;71.7000000;71.1000000;71.6000000;680
KMAZ;1;27/04/21;105600;71.6000000;71.7000000;71.3000000;71.6000000;350
KMAZ;1;27/04/21;105700;71.7000000;71.7000000;71.4000000;71.6000000;80
KMAZ;1;27/04/21;105800;71.6000000;71.6000000;71.4000000;71.5000000;80
KMAZ;1;27/04/21;105900;71.6000000;71.6000000;70.8000000;70.8000000;500
KMAZ;1;27/04/21;110000;71.0000000;71.5000000;70.9000000;71.0000000;1090
KMAZ;1;27/04/21;110100;71.4000000;71.5000000;70.9000000;71.5000000;90
KMAZ;1;27/04/21;110200;70.7000000;70.7000000;70.5000000;70.5000000;40
KMAZ;1;27/04/21;110300;70.9000000;71.5000000;70.9000000;70.9000000;70
KMAZ;1;27/04/21;110400;71.4000000;71.4000000;71.4000000;71.4000000;10
KMAZ;1;27/04/21;110500;71.3000000;71.3000000;70.9000000;71.3000000;100
KMAZ;1;27/04/21;110600;71.3000000;71.4000000;70.9000000;71.4000000;1220
KMAZ;1;27/04/21;110700;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;110800;70.9000000;71.4000000;70.9000000;71.3000000;750
KMAZ;1;27/04/21;110900;70.9000000;71.0000000;70.8000000;70.9000000;190
KMAZ;1;27/04/21;111000;71.3000000;71.3000000;71.3000000;71.3000000;80
KMAZ;1;27/04/21;111100;70.9000000;71.3000000;70.9000000;71.3000000;190
KMAZ;1;27/04/21;111200;71.0000000;71.3000000;71.0000000;71.3000000;30
KMAZ;1;27/04/21;111300;71.1000000;71.3000000;71.0000000;71.3000000;110
KMAZ;1;27/04/21;111400;71.3000000;71.3000000;70.9000000;70.9000000;950
KMAZ;1;27/04/21;111500;71.1000000;71.1000000;70.9000000;71.1000000;40
KMAZ;1;27/04/21;111600;71.1000000;71.2000000;70.9000000;71.2000000;1140
KMAZ;1;27/04/21;111700;70.9000000;70.9000000;70.7000000;70.7000000;730
KMAZ;1;27/04/21;111800;70.7000000;70.9000000;70.7000000;70.9000000;630
KMAZ;1;27/04/21;111900;70.7000000;70.7000000;70.3000000;70.3000000;3960
KMAZ;1;27/04/21;112000;70.5000000;70.5000000;70.3000000;70.3000000;270
KMAZ;1;27/04/21;112100;70.3000000;70.3000000;70.3000000;70.3000000;20
KMAZ;1;27/04/21;112200;70.5000000;70.8000000;70.2000000;70.3000000;1410
KMAZ;1;27/04/21;112300;70.3000000;70.3000000;70.3000000;70.3000000;110
KMAZ;1;27/04/21;112400;70.3000000;70.3000000;70.3000000;70.3000000;70
KMAZ;1;27/04/21;112500;70.3000000;70.5000000;70.2000000;70.5000000;60
KMAZ;1;27/04/21;112600;70.7000000;70.7000000;70.4000000;70.7000000;110
KMAZ;1;27/04/21;112700;70.4000000;70.4000000;70.3000000;70.3000000;30
KMAZ;1;27/04/21;112800;70.3000000;70.4000000;70.3000000;70.4000000;100
KMAZ;1;27/04/21;112900;70.7000000;70.7000000;70.3000000;70.7000000;340
KMAZ;1;27/04/21;113000;70.7000000;70.8000000;70.3000000;70.7000000;540
KMAZ;1;27/04/21;113100;70.7000000;70.8000000;70.7000000;70.8000000;180
KMAZ;1;27/04/21;113200;70.8000000;70.8000000;70.7000000;70.7000000;50
KMAZ;1;27/04/21;113300;70.8000000;70.8000000;70.4000000;70.4000000;1260
KMAZ;1;27/04/21;113400;70.4000000;70.4000000;70.1000000;70.1000000;910
KMAZ;1;27/04/21;113500;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;27/04/21;113700;70.4000000;70.4000000;70.0000000;70.0000000;320
KMAZ;1;27/04/21;113800;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;27/04/21;113900;70.1000000;70.3000000;70.0000000;70.0000000;450
KMAZ;1;27/04/21;114000;70.2000000;70.2000000;70.2000000;70.2000000;50
KMAZ;1;27/04/21;114100;70.2000000;70.2000000;70.2000000;70.2000000;50
KMAZ;1;27/04/21;114300;70.2000000;70.2000000;70.2000000;70.2000000;20
KMAZ;1;27/04/21;114400;70.2000000;70.2000000;70.2000000;70.2000000;70
KMAZ;1;27/04/21;114500;70.2000000;70.2000000;70.0000000;70.2000000;40
KMAZ;1;27/04/21;114600;70.2000000;70.2000000;70.0000000;70.0000000;20
KMAZ;1;27/04/21;114700;70.0000000;70.3000000;70.0000000;70.3000000;770
KMAZ;1;27/04/21;114800;70.3000000;70.3000000;70.0000000;70.0000000;300
KMAZ;1;27/04/21;114900;70.0000000;70.0000000;70.0000000;70.0000000;10
KMAZ;1;27/04/21;115000;70.3000000;70.3000000;70.0000000;70.0000000;130
KMAZ;1;27/04/21;115100;70.3000000;70.3000000;70.3000000;70.3000000;20
KMAZ;1;27/04/21;115200;70.1000000;70.3000000;70.0000000;70.0000000;250
KMAZ;1;27/04/21;115300;70.3000000;70.3000000;70.0000000;70.0000000;140
KMAZ;1;27/04/21;115400;70.3000000;70.3000000;70.0000000;70.2000000;350
KMAZ;1;27/04/21;115500;70.0000000;70.2000000;70.0000000;70.2000000;50
KMAZ;1;27/04/21;115600;70.2000000;70.2000000;70.0000000;70.0000000;20
KMAZ;1;27/04/21;115700;70.0000000;70.0000000;70.0000000;70.0000000;40
KMAZ;1;27/04/21;115900;70.2000000;70.2000000;70.2000000;70.2000000;60
KMAZ;1;27/04/21;120000;70.2000000;70.3000000;70.0000000;70.3000000;170
KMAZ;1;27/04/21;120100;70.3000000;70.3000000;70.3000000;70.3000000;20
KMAZ;1;27/04/21;120200;70.3000000;70.3000000;70.2000000;70.2000000;120
KMAZ;1;27/04/21;120600;70.2000000;70.2000000;70.2000000;70.2000000;40
KMAZ;1;27/04/21;120700;70.3000000;70.3000000;70.2000000;70.2000000;80
KMAZ;1;27/04/21;120800;70.3000000;70.3000000;70.2000000;70.2000000;20
KMAZ;1;27/04/21;120900;70.3000000;70.3000000;70.3000000;70.3000000;150
KMAZ;1;27/04/21;121000;70.3000000;70.3000000;70.2000000;70.3000000;30
KMAZ;1;27/04/21;121100;70.2000000;70.2000000;70.2000000;70.2000000;50
KMAZ;1;27/04/21;121200;70.3000000;70.4000000;70.3000000;70.4000000;50
KMAZ;1;27/04/21;121300;70.4000000;70.4000000;70.4000000;70.4000000;40
KMAZ;1;27/04/21;121400;70.4000000;70.4000000;70.3000000;70.3000000;30
KMAZ;1;27/04/21;121500;70.3000000;70.3000000;70.2000000;70.2000000;50
KMAZ;1;27/04/21;121600;70.3000000;70.3000000;70.3000000;70.3000000;110
KMAZ;1;27/04/21;121700;70.3000000;70.3000000;70.2000000;70.3000000;150
KMAZ;1;27/04/21;121800;70.2000000;70.3000000;70.2000000;70.3000000;50
KMAZ;1;27/04/21;121900;70.2000000;70.2000000;70.2000000;70.2000000;20
KMAZ;1;27/04/21;122000;70.2000000;70.2000000;70.2000000;70.2000000;10
KMAZ;1;27/04/21;122100;70.3000000;70.3000000;70.3000000;70.3000000;10
KMAZ;1;27/04/21;122200;70.3000000;70.3000000;70.3000000;70.3000000;20
KMAZ;1;27/04/21;122300;70.3000000;70.4000000;70.2000000;70.2000000;300
KMAZ;1;27/04/21;122400;70.2000000;70.4000000;70.2000000;70.4000000;80
KMAZ;1;27/04/21;122500;70.4000000;70.4000000;70.4000000;70.4000000;320
KMAZ;1;27/04/21;122600;70.4000000;70.4000000;70.2000000;70.4000000;50
KMAZ;1;27/04/21;122700;70.4000000;70.4000000;70.3000000;70.3000000;60
KMAZ;1;27/04/21;122800;70.4000000;70.5000000;70.4000000;70.5000000;290
KMAZ;1;27/04/21;122900;70.5000000;70.5000000;70.3000000;70.5000000;130
KMAZ;1;27/04/21;123000;70.5000000;70.5000000;70.3000000;70.3000000;320
KMAZ;1;27/04/21;123200;70.4000000;70.5000000;70.3000000;70.3000000;320
KMAZ;1;27/04/21;123300;70.3000000;70.3000000;70.3000000;70.3000000;50
KMAZ;1;27/04/21;123400;70.4000000;70.4000000;70.3000000;70.4000000;90
KMAZ;1;27/04/21;123500;70.4000000;70.4000000;70.4000000;70.4000000;10
KMAZ;1;27/04/21;123600;70.4000000;70.4000000;70.2000000;70.2000000;230
KMAZ;1;27/04/21;123700;70.4000000;70.4000000;70.4000000;70.4000000;40
KMAZ;1;27/04/21;123900;70.4000000;70.4000000;70.2000000;70.2000000;500
KMAZ;1;27/04/21;124000;70.4000000;70.4000000;70.4000000;70.4000000;10
KMAZ;1;27/04/21;124200;70.4000000;70.4000000;70.4000000;70.4000000;30
KMAZ;1;27/04/21;124300;70.3000000;70.3000000;70.3000000;70.3000000;30
KMAZ;1;27/04/21;124400;70.3000000;70.3000000;70.3000000;70.3000000;10
KMAZ;1;27/04/21;124600;70.3000000;70.3000000;70.2000000;70.2000000;190
KMAZ;1;27/04/21;124700;70.3000000;70.3000000;70.2000000;70.3000000;140
KMAZ;1;27/04/21;124800;70.3000000;70.4000000;70.2000000;70.4000000;210
KMAZ;1;27/04/21;124900;70.4000000;70.4000000;70.2000000;70.2000000;100
KMAZ;1;27/04/21;125000;70.2000000;70.2000000;70.2000000;70.2000000;20
KMAZ;1;27/04/21;125100;70.4000000;70.4000000;70.4000000;70.4000000;20
KMAZ;1;27/04/21;125200;70.4000000;70.4000000;70.4000000;70.4000000;10
KMAZ;1;27/04/21;125300;70.4000000;70.4000000;70.2000000;70.4000000;550
KMAZ;1;27/04/21;125400;70.4000000;70.4000000;70.2000000;70.4000000;200
KMAZ;1;27/04/21;125600;70.4000000;70.4000000;70.2000000;70.2000000;40
KMAZ;1;27/04/21;125700;70.2000000;70.4000000;70.2000000;70.4000000;310
KMAZ;1;27/04/21;125800;70.4000000;70.4000000;70.4000000;70.4000000;890
KMAZ;1;27/04/21;125900;70.4000000;70.5000000;70.4000000;70.5000000;130
KMAZ;1;27/04/21;130000;70.5000000;70.6000000;70.4000000;70.6000000;2910
KMAZ;1;27/04/21;130100;70.4000000;70.4000000;70.4000000;70.4000000;10
KMAZ;1;27/04/21;130200;70.6000000;70.6000000;70.4000000;70.6000000;70
KMAZ;1;27/04/21;130300;70.6000000;70.6000000;70.4000000;70.4000000;20
KMAZ;1;27/04/21;130400;70.6000000;70.6000000;70.4000000;70.4000000;40
KMAZ;1;27/04/21;130500;70.6000000;70.7000000;70.5000000;70.7000000;3950
KMAZ;1;27/04/21;130600;70.7000000;70.7000000;70.5000000;70.7000000;340
KMAZ;1;27/04/21;130700;70.7000000;70.7000000;70.7000000;70.7000000;100
KMAZ;1;27/04/21;130800;70.7000000;70.7000000;70.5000000;70.5000000;30
KMAZ;1;27/04/21;130900;70.7000000;70.7000000;70.5000000;70.5000000;30
KMAZ;1;27/04/21;131000;70.7000000;70.7000000;70.5000000;70.5000000;40
KMAZ;1;27/04/21;131100;70.7000000;70.8000000;70.5000000;70.6000000;380
KMAZ;1;27/04/21;131200;70.8000000;70.9000000;70.8000000;70.9000000;50
KMAZ;1;27/04/21;131300;70.9000000;70.9000000;70.6000000;70.6000000;40
KMAZ;1;27/04/21;131400;70.9000000;70.9000000;70.5000000;70.6000000;190
KMAZ;1;27/04/21;131500;70.8000000;70.9000000;70.6000000;70.8000000;70
KMAZ;1;27/04/21;131600;70.9000000;70.9000000;70.7000000;70.7000000;40
KMAZ;1;27/04/21;131700;70.9000000;70.9000000;70.7000000;70.7000000;30
KMAZ;1;27/04/21;131800;70.9000000;70.9000000;70.9000000;70.9000000;30
KMAZ;1;27/04/21;131900;70.9000000;70.9000000;70.7000000;70.9000000;70
KMAZ;1;27/04/21;132000;70.7000000;70.9000000;70.7000000;70.7000000;170
KMAZ;1;27/04/21;132100;70.9000000;70.9000000;70.7000000;70.9000000;210
KMAZ;1;27/04/21;132200;70.7000000;70.9000000;70.7000000;70.7000000;140
KMAZ;1;27/04/21;132300;70.6000000;70.9000000;70.6000000;70.9000000;50
KMAZ;1;27/04/21;132400;70.9000000;70.9000000;70.7000000;70.7000000;40
KMAZ;1;27/04/21;132500;70.9000000;70.9000000;70.7000000;70.7000000;40
KMAZ;1;27/04/21;132600;70.6000000;70.7000000;70.5000000;70.7000000;90
KMAZ;1;27/04/21;132700;70.8000000;70.9000000;70.8000000;70.9000000;200
KMAZ;1;27/04/21;132900;70.9000000;70.9000000;70.5000000;70.9000000;140
KMAZ;1;27/04/21;133000;70.7000000;70.9000000;70.7000000;70.9000000;20
KMAZ;1;27/04/21;133100;70.9000000;70.9000000;70.6000000;70.6000000;430
KMAZ;1;27/04/21;133200;70.8000000;70.9000000;70.6000000;70.6000000;30
KMAZ;1;27/04/21;133300;70.9000000;70.9000000;70.7000000;70.7000000;20
KMAZ;1;27/04/21;133500;70.6000000;70.9000000;70.6000000;70.7000000;590
KMAZ;1;27/04/21;133600;70.6000000;70.8000000;70.6000000;70.8000000;360
KMAZ;1;27/04/21;133700;70.5000000;70.5000000;70.5000000;70.5000000;10
KMAZ;1;27/04/21;133800;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;133900;70.7000000;70.8000000;70.6000000;70.8000000;40
KMAZ;1;27/04/21;134000;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;134100;70.8000000;70.8000000;70.6000000;70.6000000;30
KMAZ;1;27/04/21;134200;70.6000000;70.6000000;70.6000000;70.6000000;10
KMAZ;1;27/04/21;134300;70.8000000;70.9000000;70.6000000;70.9000000;530
KMAZ;1;27/04/21;134400;70.7000000;70.9000000;70.6000000;70.6000000;150
KMAZ;1;27/04/21;134500;70.6000000;70.9000000;70.6000000;70.9000000;50
KMAZ;1;27/04/21;134600;70.9000000;70.9000000;70.7000000;70.7000000;520
KMAZ;1;27/04/21;134700;70.7000000;70.9000000;70.7000000;70.9000000;240
KMAZ;1;27/04/21;134900;71.0000000;71.0000000;71.0000000;71.0000000;50
KMAZ;1;27/04/21;135000;71.0000000;71.0000000;70.6000000;70.6000000;340
KMAZ;1;27/04/21;135100;70.6000000;70.8000000;70.6000000;70.8000000;110
KMAZ;1;27/04/21;135200;70.6000000;70.6000000;70.6000000;70.6000000;290
KMAZ;1;27/04/21;135300;70.6000000;70.8000000;70.6000000;70.8000000;60
KMAZ;1;27/04/21;135400;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;135500;70.9000000;70.9000000;70.9000000;70.9000000;270
KMAZ;1;27/04/21;135600;70.7000000;70.7000000;70.7000000;70.7000000;10
KMAZ;1;27/04/21;135800;70.7000000;70.9000000;70.7000000;70.9000000;30
KMAZ;1;27/04/21;135900;70.7000000;70.7000000;70.6000000;70.6000000;420
KMAZ;1;27/04/21;140000;70.9000000;70.9000000;70.9000000;70.9000000;310
KMAZ;1;27/04/21;140100;70.9000000;70.9000000;70.6000000;70.9000000;60
KMAZ;1;27/04/21;140200;70.9000000;70.9000000;70.9000000;70.9000000;30
KMAZ;1;27/04/21;140400;70.9000000;70.9000000;70.9000000;70.9000000;50
KMAZ;1;27/04/21;140500;70.9000000;70.9000000;70.9000000;70.9000000;10
KMAZ;1;27/04/21;140600;70.6000000;70.6000000;70.6000000;70.6000000;160
KMAZ;1;27/04/21;140700;70.6000000;70.8000000;70.6000000;70.6000000;100
KMAZ;1;27/04/21;140800;70.6000000;70.8000000;70.6000000;70.8000000;90
KMAZ;1;27/04/21;140900;70.6000000;70.6000000;70.6000000;70.6000000;10
KMAZ;1;27/04/21;141000;70.8000000;70.9000000;70.6000000;70.9000000;220
KMAZ;1;27/04/21;141100;70.9000000;70.9000000;70.5000000;70.6000000;170
KMAZ;1;27/04/21;141200;70.8000000;70.9000000;70.7000000;70.7000000;340
KMAZ;1;27/04/21;141300;70.8000000;70.9000000;70.6000000;70.7000000;360
KMAZ;1;27/04/21;141400;70.7000000;70.7000000;70.7000000;70.7000000;50
KMAZ;1;27/04/21;141500;70.6000000;70.6000000;70.6000000;70.6000000;40
KMAZ;1;27/04/21;141600;70.7000000;70.8000000;70.6000000;70.8000000;100
KMAZ;1;27/04/21;141700;70.6000000;70.8000000;70.6000000;70.8000000;30
KMAZ;1;27/04/21;141800;70.8000000;70.8000000;70.6000000;70.6000000;140
KMAZ;1;27/04/21;141900;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;142000;70.8000000;70.8000000;70.6000000;70.6000000;70
KMAZ;1;27/04/21;142100;70.6000000;70.6000000;70.6000000;70.6000000;30
KMAZ;1;27/04/21;142200;70.8000000;70.8000000;70.8000000;70.8000000;30
KMAZ;1;27/04/21;142300;70.6000000;70.6000000;70.6000000;70.6000000;20
KMAZ;1;27/04/21;142400;70.8000000;70.8000000;70.6000000;70.6000000;20
KMAZ;1;27/04/21;142500;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;142600;70.8000000;70.8000000;70.7000000;70.8000000;170
KMAZ;1;27/04/21;142700;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;142800;70.8000000;70.8000000;70.7000000;70.8000000;120
KMAZ;1;27/04/21;142900;70.6000000;70.8000000;70.6000000;70.7000000;50
KMAZ;1;27/04/21;143000;70.6000000;70.7000000;70.6000000;70.7000000;20
KMAZ;1;27/04/21;143100;70.7000000;70.8000000;70.7000000;70.8000000;60
KMAZ;1;27/04/21;143200;70.7000000;70.8000000;70.7000000;70.7000000;30
KMAZ;1;27/04/21;143300;70.7000000;70.8000000;70.7000000;70.7000000;30
KMAZ;1;27/04/21;143400;70.8000000;70.9000000;70.8000000;70.9000000;310
KMAZ;1;27/04/21;143500;70.9000000;70.9000000;70.7000000;70.7000000;50
KMAZ;1;27/04/21;143600;70.9000000;71.0000000;70.9000000;71.0000000;210
KMAZ;1;27/04/21;143700;70.7000000;70.7000000;70.7000000;70.7000000;10
KMAZ;1;27/04/21;143800;70.9000000;71.0000000;70.7000000;70.7000000;70
KMAZ;1;27/04/21;143900;70.7000000;70.7000000;70.6000000;70.6000000;290
KMAZ;1;27/04/21;144000;70.6000000;70.6000000;70.6000000;70.6000000;20
KMAZ;1;27/04/21;144100;70.7000000;70.8000000;70.6000000;70.6000000;60
KMAZ;1;27/04/21;144200;70.6000000;70.9000000;70.6000000;70.9000000;60
KMAZ;1;27/04/21;144300;70.9000000;70.9000000;70.8000000;70.9000000;320
KMAZ;1;27/04/21;144400;70.9000000;71.0000000;70.8000000;71.0000000;70
KMAZ;1;27/04/21;144500;70.9000000;70.9000000;70.7000000;70.9000000;600
KMAZ;1;27/04/21;144600;70.9000000;71.0000000;70.9000000;71.0000000;40
KMAZ;1;27/04/21;144700;71.0000000;71.0000000;71.0000000;71.0000000;150
KMAZ;1;27/04/21;144800;70.8000000;70.8000000;70.7000000;70.7000000;90
KMAZ;1;27/04/21;144900;70.9000000;70.9000000;70.9000000;70.9000000;10
KMAZ;1;27/04/21;145000;70.7000000;70.9000000;70.7000000;70.9000000;70
KMAZ;1;27/04/21;145100;70.7000000;70.9000000;70.7000000;70.9000000;20
KMAZ;1;27/04/21;145300;70.9000000;70.9000000;70.9000000;70.9000000;20
KMAZ;1;27/04/21;145500;70.9000000;70.9000000;70.9000000;70.9000000;10
KMAZ;1;27/04/21;145600;70.9000000;70.9000000;70.7000000;70.9000000;590
KMAZ;1;27/04/21;145700;70.9000000;70.9000000;70.9000000;70.9000000;10
KMAZ;1;27/04/21;145800;70.9000000;70.9000000;70.7000000;70.7000000;90
KMAZ;1;27/04/21;145900;70.7000000;70.7000000;70.7000000;70.7000000;110
KMAZ;1;27/04/21;150000;70.9000000;70.9000000;70.9000000;70.9000000;10
KMAZ;1;27/04/21;150200;70.9000000;70.9000000;70.9000000;70.9000000;20
KMAZ;1;27/04/21;150300;70.9000000;70.9000000;70.8000000;70.8000000;340
KMAZ;1;27/04/21;150400;70.9000000;70.9000000;70.9000000;70.9000000;40
KMAZ;1;27/04/21;150500;70.9000000;70.9000000;70.8000000;70.9000000;70
KMAZ;1;27/04/21;150600;70.9000000;70.9000000;70.9000000;70.9000000;20
KMAZ;1;27/04/21;150700;70.8000000;70.9000000;70.8000000;70.9000000;30
KMAZ;1;27/04/21;150800;70.9000000;70.9000000;70.8000000;70.9000000;120
KMAZ;1;27/04/21;150900;70.8000000;70.8000000;70.8000000;70.8000000;20
KMAZ;1;27/04/21;151000;70.8000000;70.8000000;70.8000000;70.8000000;30
KMAZ;1;27/04/21;151200;70.8000000;70.9000000;70.8000000;70.8000000;80
KMAZ;1;27/04/21;151300;70.8000000;70.8000000;70.8000000;70.8000000;10
KMAZ;1;27/04/21;151400;70.8000000;70.8000000;70.8000000;70.8000000;30
KMAZ;1;27/04/21;151500;70.9000000;70.9000000;70.8000000;70.8000000;590
KMAZ;1;27/04/21;151600;70.9000000;70.9000000;70.8000000;70.9000000;280
KMAZ;1;27/04/21;151700;70.8000000;70.9000000;70.8000000;70.9000000;120
KMAZ;1;27/04/21;151800;70.8000000;70.8000000;70.7000000;70.7000000;820
KMAZ;1;27/04/21;151900;70.8000000;70.8000000;70.7000000;70.8000000;150
KMAZ;1;27/04/21;152000;70.8000000;70.9000000;70.7000000;70.9000000;320
KMAZ;1;27/04/21;152100;70.9000000;70.9000000;70.9000000;70.9000000;100
KMAZ;1;27/04/21;152200;70.9000000;70.9000000;70.7000000;70.7000000;60
KMAZ;1;27/04/21;152300;70.9000000;70.9000000;70.7000000;70.7000000;200
KMAZ;1;27/04/21;152400;70.8000000;70.9000000;70.7000000;70.7000000;140
KMAZ;1;27/04/21;152500;70.9000000;70.9000000;70.7000000;70.7000000;90
KMAZ;1;27/04/21;152600;70.7000000;70.7000000;70.7000000;70.7000000;110
KMAZ;1;27/04/21;152700;70.8000000;70.9000000;70.7000000;70.9000000;90
KMAZ;1;27/04/21;152800;70.7000000;70.7000000;70.7000000;70.7000000;20
KMAZ;1;27/04/21;153000;70.6000000;70.9000000;70.6000000;70.9000000;320
KMAZ;1;27/04/21;153100;70.9000000;70.9000000;70.9000000;70.9000000;170
KMAZ;1;27/04/21;153200;70.7000000;70.9000000;70.6000000;70.6000000;310
KMAZ;1;27/04/21;153300;70.6000000;70.9000000;70.6000000;70.9000000;80
